N,P,K,temperature,humidity,ph,rainfall,label
54.86,63.2,89.65,18.4,52.36,4.6,221.35,tea
118.26,73.11,42.08,21.89,67.16,5.04,161.59,tea
131.12,76.2,71.67,19.02,67.72,4.64,289.3,tea
58.14,27.06,55.99,23.92,62.16,5.23,233.97,tea
82.12,81.39,34.63,24.31,43.45,5.29,180.27,tea
96.64,69.15,25.7,19.06,65.16,5.11,179.26,tea
73.95,86.02,65.28,20.07,70.67,4.77,155.0,tea
40.95,76.08,87.41,20.83,76.57,5.27,173.95,tea
136.07,82.2,23.35,22.4,76.38,5.28,169.59,cocoa
43.11,82.47,85.82,24.48,77.05,5.84,298.96,cocoa
69.63,53.57,62.51,29.38,85.84,6.06,229.66,cocoa
73.77,88.61,71.9,29.65,54.15,5.43,218.51,cocoa
82.15,81.85,54.19,27.35,65.42,6.31,274.75,cocoa
70.26,89.88,79.98,27.98,74.12,5.38,170.86,cocoa
50.01,45.06,63.93,28.73,58.97,5.91,239.37,cocoa
130.13,84.3,20.71,27.37,54.51,6.38,159.93,cocoa
77.36,22.59,63.06,20.48,44.2,5.66,172.96,cocoa
40.88,81.48,78.64,24.99,82.52,5.67,281.07,cocoa
50.47,22.69,67.66,22.98,68.59,5.99,226.61,cocoa
69.49,86.4,46.86,24.49,65.93,4.57,231.34,cocoa
101.41,31.85,69.1,24.5,87.27,5.26,162.76,cocoa
132.04,39.72,87.06,26.62,57.4,5.5,270.02,cocoa
127.66,29.55,40.57,20.94,65.77,5.05,191.99,cocoa
105.75,87.96,34.31,25.25,61.3,5.64,199.44,cocoa
58.19,40.47,84.12,24.95,87.6,4.54,178.4,cocoa
132.2,27.76,60.8,21.76,46.72,5.45,280.72,cocoa
96.13,21.01,34.89,29.92,79.26,5.54,198.54,cocoa
71.63,22.52,36.1,28.47,58.26,6.2,293.56,cocoa
108.08,40.39,50.6,21.2,51.56,5.2,155.84,cocoa
125.4,55.05,44.75,26.25,62.69,5.14,207.66,cocoa
84.29,41.43,45.76,24.66,83.0,6.11,279.58,cocoa
86.85,86.69,24.09,28.46,73.55,4.55,276.75,cocoa
72.81,62.54,23.88,26.48,72.96,5.21,200.06,cocoa
119.43,83.94,20.16,22.98,66.31,5.13,199.18,cocoa
96.46,79.34,76.32,23.87,83.61,6.46,171.84,cocoa
58.34,88.24,26.79,22.55,89.85,6.13,179.71,cocoa
80.72,89.63,37.65,27.75,52.64,5.35,290.83,cocoa
105.94,49.92,87.41,28.97,87.26,5.55,168.41,cocoa
71.73,32.68,39.74,21.53,73.61,6.05,153.17,rubber
121.51,76.28,55.54,29.82,45.03,4.57,167.6,rubber
54.45,73.63,64.05,21.22,81.31,5.93,236.15,rubber
66.89,46.96,88.58,26.06,42.81,5.37,234.57,rubber
109.03,57.42,34.97,26.8,65.17,5.84,297.87,rubber
130.71,42.29,73.37,22.1,57.3,4.61,268.04,rubber
62.22,78.15,62.05,28.22,74.66,4.86,260.34,rubber
121.14,50.52,74.95,23.21,44.76,5.52,160.81,rubber
76.54,84.77,80.07,27.49,59.81,4.8,227.92,rubber
48.61,73.81,76.11,20.87,55.91,5.56,207.88,rubber
109.54,22.56,72.86,26.63,51.29,4.66,170.0,rubber
55.42,52.45,30.86,20.12,58.66,4.58,153.86,rubber
121.44,61.88,38.27,22.87,60.65,5.35,242.4,rubber
57.2,62.41,64.54,28.61,80.68,6.03,237.75,rubber
45.18,82.74,65.56,26.02,58.07,4.67,166.79,rubber
130.67,52.44,47.77,28.98,64.26,5.15,210.14,rubber
89.58,63.02,69.71,20.41,77.62,5.92,288.25,rubber
75.18,28.65,88.36,22.88,82.25,6.34,259.38,rubber
68.46,55.75,59.84,22.74,68.97,6.47,237.74,rubber
100.11,51.3,37.87,28.49,44.56,5.45,242.37,rubber
138.71,32.07,86.54,26.45,42.41,5.14,170.88,rubber
127.87,65.98,82.32,20.46,61.89,6.22,170.97,rubber
74.07,63.16,80.68,22.18,51.19,4.58,235.45,rubber
104.45,22.99,29.03,24.65,71.42,4.59,282.45,rubber
95.2,63.3,64.84,23.77,69.76,5.28,260.75,rubber
91.39,23.7,46.36,20.63,84.56,4.65,216.33,rubber
113.34,49.21,21.64,22.02,60.61,5.0,274.12,rubber
61.77,86.55,67.84,22.31,61.04,5.67,174.36,rubber
130.46,29.87,67.69,25.08,82.01,4.68,170.88,rubber
96.23,37.78,37.37,23.17,78.33,5.57,171.81,rubber
104.45,31.31,20.09,22.7,59.35,5.48,185.8,vanilla
54.88,77.64,27.63,25.24,80.33,5.2,249.13,vanilla
67.35,65.49,25.13,29.62,87.16,6.42,251.47,vanilla
85.8,63.3,76.36,28.88,64.63,5.16,178.76,vanilla
69.18,69.29,25.96,26.14,42.44,6.06,183.29,vanilla
84.85,80.09,72.2,21.17,73.48,5.27,298.27,vanilla
63.08,63.14,52.92,25.02,71.81,5.34,267.27,vanilla
102.41,37.8,34.62,26.51,67.53,4.82,214.65,vanilla
132.07,49.18,40.7,26.22,42.91,5.21,287.75,vanilla
43.58,29.49,44.49,22.22,42.01,5.53,241.52,vanilla
42.33,70.48,58.35,26.32,51.96,5.76,299.87,vanilla
129.56,45.99,21.49,23.61,78.0,5.32,242.49,vanilla
108.14,50.38,35.25,27.49,63.46,5.54,201.18,vanilla
94.46,62.68,78.04,27.02,67.64,6.19,265.03,vanilla
117.38,26.82,84.93,24.51,53.39,5.99,175.99,vanilla
101.99,23.83,67.25,27.81,76.32,5.57,267.07,vanilla
60.88,53.22,59.0,22.79,86.29,6.36,234.23,vanilla
41.87,42.38,71.03,25.25,75.94,5.62,269.08,vanilla
125.87,86.46,54.74,27.46,81.41,5.01,291.69,vanilla
50.32,51.66,25.37,28.83,76.98,4.61,200.3,vanilla
110.28,35.33,33.01,23.13,59.65,5.51,186.46,vanilla
68.99,84.03,23.38,22.0,50.39,5.49,246.37,vanilla
88.5,86.16,53.81,21.06,45.97,5.7,163.81,vanilla
116.11,69.42,37.7,29.62,88.44,5.22,171.81,vanilla
86.63,40.29,77.06,21.3,64.56,5.32,272.87,vanilla
80.11,28.3,21.21,24.28,58.92,5.31,259.82,vanilla
74.68,57.05,27.58,20.09,60.89,5.87,198.63,vanilla
134.63,25.24,27.81,22.43,50.5,4.73,175.68,vanilla
137.85,42.27,81.91,29.0,62.26,6.05,262.18,vanilla
103.65,60.63,62.3,20.76,71.67,5.71,282.38,vanilla
116.87,54.42,63.01,19.17,51.81,5.82,105.45,cardamom
69.75,35.63,70.85,28.42,46.35,7.47,79.01,cardamom
82.82,67.51,83.63,27.69,82.17,6.73,109.16,cardamom
40.68,57.58,24.21,28.58,54.16,6.78,46.44,cardamom
121.86,33.46,24.28,19.49,73.91,6.68,71.96,cardamom
81.31,20.63,32.84,16.54,87.89,5.88,112.02,cardamom
104.63,25.53,73.92,27.04,78.1,5.7,47.0,cardamom
105.52,87.13,70.65,15.27,73.29,5.71,62.24,cardamom
80.07,68.61,44.25,18.9,77.14,6.19,81.21,cardamom
48.71,39.43,72.88,15.22,66.04,6.08,111.8,cardamom
64.36,53.53,65.63,28.98,46.89,6.51,107.95,cardamom
42.13,29.43,35.28,21.19,40.15,5.93,88.84,cardamom
119.49,87.42,82.81,16.45,44.66,6.63,97.12,cardamom
52.53,55.49,85.09,22.2,62.23,6.17,108.67,cardamom
136.09,61.08,44.2,25.4,66.86,6.71,84.39,cardamom
49.59,73.28,41.7,15.98,58.34,5.93,118.18,cardamom
42.24,78.34,61.15,16.54,76.65,6.31,105.56,cardamom
69.54,30.56,43.41,23.84,89.2,6.83,95.36,cardamom
114.8,72.77,46.64,15.69,83.73,5.79,58.41,cardamom
70.63,68.83,49.7,21.22,47.87,7.06,121.11,cardamom
102.79,82.81,22.59,27.27,78.78,6.45,81.79,cardamom
138.4,75.35,86.43,15.57,77.2,6.05,43.86,cardamom
122.02,82.35,75.06,23.14,68.47,5.69,113.11,cardamom
68.39,77.41,25.72,17.91,53.24,6.56,74.23,cardamom
77.96,54.48,30.49,23.03,40.97,6.37,106.01,cardamom
92.48,21.25,56.57,28.58,58.66,6.04,131.11,cardamom
124.14,76.21,52.6,18.25,45.84,6.76,56.64,cardamom
105.92,29.74,51.17,24.71,72.3,6.12,104.73,cardamom
129.64,73.35,51.55,15.61,44.16,5.9,43.11,cardamom
107.65,64.13,23.25,29.5,62.96,7.3,61.19,cardamom
106.82,85.59,68.47,19.19,86.77,6.14,83.44,black_pepper
89.21,39.76,81.65,22.05,44.89,6.15,122.67,black_pepper
130.09,24.34,72.0,27.93,40.12,6.59,139.48,black_pepper
102.73,85.47,69.44,18.71,82.59,6.48,52.66,black_pepper
79.38,21.33,82.0,15.31,84.04,5.83,48.21,black_pepper
106.71,59.62,57.23,19.54,59.09,6.34,140.24,black_pepper
94.68,81.08,59.03,20.05,46.81,6.52,113.56,black_pepper
42.25,45.32,67.07,19.18,88.56,6.62,122.93,black_pepper
59.12,78.48,44.35,16.98,62.23,5.88,89.86,black_pepper
130.95,47.44,34.34,25.92,57.55,6.67,128.28,black_pepper
65.96,35.61,27.84,24.84,43.53,7.35,47.19,black_pepper
125.02,74.64,72.79,29.7,58.85,6.91,104.27,black_pepper
40.06,58.13,66.72,19.6,54.04,5.69,43.44,black_pepper
57.13,23.73,21.82,19.6,65.53,6.92,55.9,black_pepper
132.35,79.14,51.95,16.55,68.08,5.53,53.96,black_pepper
100.98,44.52,84.42,24.16,74.37,7.2,94.74,black_pepper
80.47,65.27,27.23,17.71,44.99,7.05,108.38,black_pepper
58.23,81.6,30.51,18.04,56.54,7.06,106.74,black_pepper
139.53,71.71,74.94,25.83,77.26,6.55,145.18,black_pepper
113.87,55.86,62.87,22.31,57.34,6.84,131.43,black_pepper
105.44,23.82,47.22,21.25,89.26,6.1,71.51,black_pepper
46.59,22.23,44.67,21.28,67.9,5.58,144.44,black_pepper
123.72,32.13,51.45,25.85,45.22,5.96,65.34,black_pepper
94.32,71.83,76.06,20.35,41.26,5.7,80.19,black_pepper
49.24,40.32,75.42,22.21,54.97,6.33,132.48,black_pepper
138.94,68.66,26.19,27.27,83.96,6.4,57.64,black_pepper
107.79,76.96,88.63,27.36,51.68,5.83,144.05,black_pepper
126.5,67.44,24.1,16.83,68.8,7.42,120.57,black_pepper
97.3,61.66,52.99,27.66,63.39,7.27,88.33,black_pepper
87.16,89.22,66.32,21.7,40.54,6.34,64.94,black_pepper
81.03,23.15,48.66,20.61,80.53,6.14,121.5,clove
98.7,62.14,75.28,28.2,46.78,6.06,44.19,clove
98.26,23.79,40.48,28.56,60.03,6.31,70.03,clove
118.84,55.78,53.91,27.9,48.06,5.54,138.5,clove
118.86,71.88,76.3,22.83,44.69,5.89,118.15,clove
53.84,62.07,48.32,28.9,78.34,6.21,53.51,clove
94.46,64.5,22.43,22.22,47.22,6.15,122.16,clove
132.17,27.12,44.35,22.7,87.08,7.29,127.44,clove
55.69,72.87,67.31,15.6,60.64,6.52,60.56,clove
55.79,48.59,20.28,20.02,65.77,6.04,97.28,clove
129.28,52.67,46.93,25.2,84.23,5.74,131.03,clove
130.81,84.01,33.25,28.44,56.7,6.2,71.46,clove
119.05,64.3,30.34,19.55,68.99,7.16,106.94,clove
106.54,41.61,79.64,24.24,70.11,6.07,102.82,clove
71.82,47.89,85.9,21.65,49.51,6.32,65.13,clove
110.85,34.83,69.62,21.96,60.76,6.66,147.54,clove
99.36,34.65,42.44,17.16,71.69,7.32,46.73,clove
66.94,28.0,56.99,27.55,47.59,7.16,83.95,clove
93.69,62.13,85.6,29.12,89.01,6.67,145.25,clove
118.61,60.3,61.58,19.65,47.82,6.41,67.84,clove
40.19,85.28,34.74,29.49,65.06,6.02,83.85,clove
49.29,58.73,41.82,15.04,51.01,6.34,140.82,clove
62.02,77.94,50.74,20.2,59.55,6.53,75.28,clove
101.02,72.94,82.04,21.29,69.1,5.8,97.05,clove
128.18,33.26,25.27,15.1,52.6,6.25,100.21,clove
79.01,88.93,59.58,28.16,51.71,5.99,99.34,clove
40.44,69.53,42.28,25.72,65.73,7.18,62.31,clove
133.95,88.65,48.66,23.67,40.26,6.62,86.32,clove
117.82,71.94,69.34,29.81,40.99,6.18,107.34,clove
131.09,42.33,74.48,27.2,64.44,6.9,122.25,clove
106.48,79.0,24.06,27.48,42.64,6.68,79.51,nutmeg
92.63,78.94,40.03,22.55,77.64,6.57,101.23,nutmeg
101.26,88.26,25.7,21.49,80.71,5.58,125.55,nutmeg
75.66,32.44,73.28,25.29,76.61,7.0,122.34,nutmeg
139.15,79.54,24.61,16.28,72.41,6.17,76.71,nutmeg
131.24,37.02,49.02,29.54,73.7,6.7,62.08,nutmeg
120.36,48.46,87.07,20.53,59.45,6.34,140.28,nutmeg
114.24,62.5,22.68,17.36,56.7,6.95,77.79,nutmeg
75.32,49.72,21.03,27.18,55.19,7.43,140.05,nutmeg
98.8,61.74,69.97,15.93,89.68,6.7,101.56,nutmeg
110.08,60.96,77.84,22.77,56.14,5.85,72.6,nutmeg
78.43,42.62,58.22,24.16,57.02,6.43,116.14,nutmeg
139.89,33.62,24.55,25.41,79.05,6.99,77.32,nutmeg
47.49,45.49,77.92,18.27,73.17,6.2,139.23,nutmeg
41.43,62.14,40.16,25.9,66.73,6.34,148.5,nutmeg
85.82,65.36,64.49,19.72,69.33,7.39,148.36,nutmeg
82.98,63.49,67.45,16.61,53.61,6.65,136.18,nutmeg
83.2,76.73,60.12,27.45,86.36,6.16,82.69,nutmeg
44.44,75.36,56.14,28.11,44.73,6.4,132.35,nutmeg
60.34,57.67,81.23,26.69,50.35,6.38,81.12,nutmeg
83.45,25.44,83.33,23.32,83.18,6.84,47.32,nutmeg
75.62,30.86,40.92,26.51,78.81,5.54,123.48,nutmeg
43.38,21.18,83.53,16.38,70.58,7.12,45.63,nutmeg
122.34,44.41,78.98,26.8,63.81,6.72,86.72,nutmeg
49.1,61.53,63.08,16.04,63.99,5.99,83.28,nutmeg
101.15,39.04,44.32,15.43,75.78,7.09,149.21,nutmeg
86.28,47.42,45.5,24.29,68.91,5.66,89.86,nutmeg
132.28,42.0,62.82,29.67,45.86,7.4,76.77,nutmeg
91.11,41.58,40.22,21.7,72.76,6.64,50.02,nutmeg
112.3,52.01,25.63,20.66,86.67,6.92,140.68,nutmeg
69.9,28.55,23.75,18.11,84.63,5.58,115.43,cinnamon
43.52,20.25,86.94,26.39,83.93,6.04,55.25,cinnamon
121.71,73.45,38.15,25.53,71.05,5.59,146.93,cinnamon
56.15,64.57,41.61,22.28,79.75,5.76,70.59,cinnamon
82.51,42.61,65.95,27.79,81.13,6.77,98.98,cinnamon
106.22,40.08,69.21,17.64,86.43,7.03,121.5,cinnamon
86.95,61.78,51.8,24.92,44.02,6.51,85.16,cinnamon
127.86,25.89,80.58,29.22,87.9,6.06,73.1,cinnamon
55.48,75.57,69.79,18.41,75.11,6.0,126.25,cinnamon
46.15,81.7,49.34,28.31,65.85,5.75,124.67,cinnamon
111.93,21.86,30.15,17.09,60.4,6.6,104.7,cinnamon
131.81,53.34,57.92,25.41,87.87,7.34,98.49,cinnamon
78.23,27.43,31.46,17.98,63.23,6.71,51.39,cinnamon
92.16,81.33,81.86,27.91,81.54,6.45,94.72,cinnamon
47.39,87.87,49.67,15.21,83.29,6.99,112.75,cinnamon
62.0,24.76,60.83,18.16,66.95,6.91,80.35,cinnamon
122.36,81.4,88.85,15.54,64.12,6.99,77.71,cinnamon
113.02,29.54,54.91,29.97,59.37,5.66,100.88,cinnamon
57.2,55.96,82.21,29.51,75.0,6.89,86.41,cinnamon
104.92,57.37,48.29,20.05,63.47,5.52,120.87,cinnamon
100.87,43.84,71.13,26.08,63.82,6.59,50.6,cinnamon
44.24,77.29,39.64,25.97,60.18,7.04,135.59,cinnamon
46.56,30.54,51.35,16.43,40.44,6.33,49.63,cinnamon
132.66,78.16,21.86,24.25,76.28,5.67,42.9,cinnamon
61.63,73.41,28.33,17.26,75.82,6.42,98.72,cinnamon
50.61,28.43,47.06,22.76,60.67,7.16,120.04,cinnamon
112.32,66.11,43.6,23.86,51.13,7.32,82.47,cinnamon
101.22,71.36,70.47,17.01,42.18,6.07,98.18,cinnamon
71.46,38.91,72.57,16.95,49.67,6.43,51.93,cinnamon
122.65,62.37,83.16,19.27,65.85,6.48,132.17,cinnamon
80.8,64.56,87.15,26.64,43.94,6.91,110.61,turmeric
104.84,89.58,83.08,22.14,44.31,7.36,126.14,turmeric
67.85,55.93,38.43,28.77,51.17,7.05,230.41,turmeric
123.08,86.46,37.17,25.17,61.16,5.64,158.1,turmeric
55.37,80.08,31.41,23.52,49.9,6.93,157.06,turmeric
70.71,59.76,60.24,33.25,46.06,6.59,108.29,turmeric
56.92,85.82,74.85,23.48,80.32,5.87,93.21,turmeric
66.32,86.05,82.22,30.94,54.18,7.28,182.97,turmeric
54.92,84.35,48.55,33.02,40.43,7.37,107.91,turmeric
127.29,59.27,21.39,25.95,62.92,7.34,192.85,turmeric
48.7,47.97,89.49,30.88,62.39,6.02,236.1,turmeric
54.12,47.99,52.74,28.99,82.15,6.98,171.11,turmeric
120.21,72.61,41.39,21.58,85.81,6.95,99.91,turmeric
94.57,49.76,42.22,21.84,76.66,6.03,73.51,turmeric
78.94,42.85,80.9,23.05,42.14,7.42,152.62,turmeric
67.61,77.85,53.44,25.78,64.65,6.73,60.25,turmeric
136.58,51.91,62.11,32.13,72.46,5.54,190.56,turmeric
74.44,56.41,74.65,21.4,46.95,5.93,248.11,turmeric
97.49,59.25,73.41,34.12,89.25,5.98,249.39,turmeric
139.45,50.26,20.23,30.54,50.13,5.6,156.06,turmeric
130.59,26.14,57.57,32.66,67.09,7.36,233.4,turmeric
49.75,36.74,70.78,22.51,65.0,6.75,76.56,turmeric
76.83,81.15,89.53,27.41,44.03,5.79,71.07,turmeric
107.26,71.72,48.76,29.31,89.83,6.06,161.48,turmeric
94.86,36.24,33.28,31.78,65.41,7.37,123.03,turmeric
77.14,70.11,75.13,28.96,89.2,6.88,148.43,turmeric
74.52,86.3,57.14,30.34,40.09,6.57,154.59,turmeric
127.23,37.61,62.17,30.08,78.7,6.89,154.06,turmeric
60.01,34.99,61.18,20.04,71.7,7.13,100.91,turmeric
105.06,33.86,87.44,30.2,86.82,6.05,67.08,turmeric
108.26,81.72,79.53,34.02,48.12,6.29,248.96,ginger
99.24,87.23,46.86,22.53,74.65,7.0,207.82,ginger
117.32,89.3,85.43,30.46,56.51,6.46,75.47,ginger
81.21,44.98,44.65,32.19,43.51,6.33,127.36,ginger
73.36,67.96,60.62,33.26,78.39,7.04,230.74,ginger
133.74,61.56,36.94,23.44,71.47,6.78,98.16,ginger
139.87,60.47,20.77,24.08,71.91,6.06,175.18,ginger
95.92,87.23,21.17,20.33,54.05,7.14,130.87,ginger
81.22,79.42,88.24,32.26,83.75,6.59,142.81,ginger
79.45,26.53,49.62,20.19,63.65,6.32,62.86,ginger
96.07,46.19,61.77,33.2,85.19,6.24,168.88,ginger
136.44,89.05,39.08,24.1,48.14,7.42,159.17,ginger
63.06,80.85,81.92,24.28,68.97,6.24,218.19,ginger
134.02,83.49,38.0,20.68,50.22,6.59,203.65,ginger
91.17,81.1,45.38,27.72,63.79,7.16,169.13,ginger
86.2,45.88,87.15,26.72,41.52,7.3,247.22,ginger
113.3,44.98,65.9,21.79,47.68,6.18,105.76,ginger
90.41,69.68,61.1,26.42,82.25,6.2,91.28,ginger
125.73,54.59,25.7,30.22,43.21,7.12,141.06,ginger
97.28,73.51,65.39,34.33,57.45,5.92,205.19,ginger
135.19,63.54,30.53,28.34,51.33,6.41,230.5,ginger
63.94,88.14,65.56,29.09,48.63,6.33,229.54,ginger
105.59,83.85,74.21,33.73,55.45,6.05,84.87,ginger
52.48,69.17,47.5,22.9,54.78,6.02,132.2,ginger
95.7,87.78,56.78,34.62,78.53,6.63,159.76,ginger
54.68,58.02,41.75,20.02,59.09,5.63,152.69,ginger
87.66,29.27,83.98,26.77,56.45,6.75,79.69,ginger
83.78,58.6,30.36,21.92,47.66,7.22,180.38,ginger
126.71,62.08,60.14,26.73,56.29,6.51,91.65,ginger
135.09,52.55,35.79,32.83,85.44,5.87,227.64,ginger
129.91,57.68,43.23,20.23,72.84,6.58,230.73,saffron
105.95,81.28,68.35,30.45,87.39,6.3,248.74,saffron
98.53,37.59,78.51,31.41,52.48,6.46,92.17,saffron
116.46,71.54,68.29,23.66,46.64,6.59,145.66,saffron
65.18,83.92,64.69,26.24,75.17,5.9,205.51,saffron
52.89,60.68,65.27,25.79,88.25,7.47,180.06,saffron
60.09,36.26,76.47,25.5,59.09,6.53,124.19,saffron
51.86,42.26,46.48,25.02,42.02,7.09,229.69,saffron
55.31,71.52,69.31,31.5,80.9,6.26,124.69,saffron
122.51,71.38,51.39,26.8,70.36,5.77,85.25,saffron
98.59,61.65,72.04,21.13,79.2,5.62,115.19,saffron
41.79,32.26,65.82,31.2,83.92,7.24,229.59,saffron
61.64,57.35,32.53,29.99,52.44,7.33,212.12,saffron
118.1,85.43,39.59,33.63,68.92,7.19,194.0,saffron
95.83,23.03,83.19,29.54,50.18,6.5,133.55,saffron
134.46,41.78,21.87,34.93,83.01,5.83,185.63,saffron
51.01,79.42,48.72,23.43,70.62,7.18,179.24,saffron
48.97,65.46,45.81,33.44,85.35,7.13,177.27,saffron
120.83,44.01,64.7,34.58,46.44,7.05,172.05,saffron
45.35,74.95,70.79,23.24,89.58,6.92,207.9,saffron
89.88,30.88,39.47,31.97,84.12,6.13,217.24,saffron
52.5,42.77,74.51,30.56,48.51,7.44,186.08,saffron
120.81,88.86,78.66,28.93,55.72,6.28,222.26,saffron
138.66,87.49,63.46,24.77,64.54,6.93,90.6,saffron
102.83,23.5,42.38,27.81,86.01,7.18,161.16,saffron
60.65,53.65,38.46,34.86,40.6,6.38,112.12,saffron
94.75,61.73,51.91,20.18,88.21,6.13,143.19,saffron
85.14,39.47,39.18,21.78,86.23,6.99,135.38,saffron
128.71,23.21,67.46,31.64,84.34,6.89,84.24,saffron
107.37,50.48,48.81,31.12,73.43,6.44,96.08,saffron
129.55,56.73,39.75,26.53,73.25,6.06,146.81,fennel
112.3,65.54,56.97,29.94,56.72,7.44,247.86,fennel
123.44,67.93,24.33,25.28,53.85,7.36,180.97,fennel
106.45,62.63,89.94,27.76,51.64,7.46,110.47,fennel
104.36,58.83,86.89,31.49,89.49,7.07,179.32,fennel
53.77,31.33,45.25,25.28,49.03,6.79,230.21,fennel
94.7,73.21,46.09,25.72,72.07,5.81,196.24,fennel
109.23,43.94,85.22,32.13,75.85,6.41,167.57,fennel
102.96,89.63,64.95,23.89,82.36,6.69,145.38,fennel
100.96,53.49,47.39,27.99,82.73,7.28,237.75,fennel
106.99,20.83,79.58,20.31,83.92,6.3,149.33,fennel
77.84,73.8,77.81,33.81,54.87,7.5,131.32,fennel
94.83,61.04,31.03,28.09,54.8,5.9,66.39,fennel
99.87,24.72,69.98,29.7,76.17,6.14,220.01,fennel
129.3,67.33,37.7,33.33,64.98,6.09,119.54,fennel
75.28,53.07,79.23,23.38,64.79,5.74,88.81,fennel
85.49,47.61,40.57,32.56,40.84,5.6,73.79,fennel
41.39,43.56,37.96,31.21,56.95,5.73,154.83,fennel
134.43,56.4,31.39,32.08,44.45,6.02,201.65,fennel
111.79,55.66,48.64,21.13,65.24,6.37,89.51,fennel
112.6,36.92,37.95,24.75,67.77,6.54,201.4,fennel
80.94,49.86,49.25,20.1,85.15,6.1,205.43,fennel
116.25,78.87,69.46,33.1,54.17,6.87,90.94,fennel
139.95,86.51,49.53,28.81,52.27,6.73,181.09,fennel
46.25,25.03,82.82,20.45,62.02,6.94,106.64,fennel
69.61,74.31,48.04,21.69,67.15,6.1,110.33,fennel
127.36,33.36,75.87,23.99,87.53,6.77,92.87,fennel
128.52,36.41,35.38,32.84,87.16,5.59,234.55,fennel
87.61,56.71,20.66,33.56,45.33,7.09,138.06,fennel
64.17,85.37,78.78,31.76,46.94,6.6,86.5,fennel
94.52,83.85,60.65,32.74,56.33,6.54,133.82,coriander
103.45,67.1,41.44,27.24,77.95,6.03,115.57,coriander
110.47,83.19,33.21,30.11,50.54,5.53,75.93,coriander
55.74,89.68,87.57,22.54,62.05,7.1,211.21,coriander
129.85,28.58,46.28,29.25,60.22,6.03,132.26,coriander
75.46,83.86,69.93,25.35,67.12,6.21,180.03,coriander
121.69,46.22,41.71,29.98,41.73,6.14,101.39,coriander
89.44,48.55,35.66,22.97,72.93,6.62,73.44,coriander
130.94,23.76,41.7,22.82,68.67,5.76,76.27,coriander
45.04,56.4,24.35,28.78,70.89,6.81,165.3,coriander
55.27,87.91,57.49,20.4,74.56,5.61,123.24,coriander
85.57,77.01,62.63,31.91,54.48,7.23,131.33,coriander
121.74,37.95,42.06,21.43,81.3,6.87,184.38,coriander
76.34,53.12,73.51,29.63,42.69,6.13,224.42,coriander
109.85,88.37,46.49,21.63,65.72,6.37,157.9,coriander
132.86,73.32,43.85,29.31,73.8,6.14,159.41,coriander
117.84,31.49,43.46,25.5,72.28,6.4,61.15,coriander
65.77,88.23,61.17,25.12,47.01,5.61,64.16,coriander
99.56,53.25,61.2,24.91,85.21,6.9,83.99,coriander
59.68,48.32,77.77,22.51,45.13,5.94,140.64,coriander
123.86,36.69,65.37,26.26,71.52,6.45,100.67,coriander
81.18,39.56,50.98,21.35,69.37,6.82,248.14,coriander
47.22,55.64,60.3,30.62,40.29,5.55,155.64,coriander
95.97,56.71,66.66,21.07,50.42,6.23,120.25,coriander
137.87,79.45,73.52,29.55,81.14,7.09,114.41,coriander
77.2,74.49,89.71,30.48,88.03,6.94,186.5,coriander
47.94,87.24,58.18,26.18,52.02,6.29,73.95,coriander
109.9,68.25,89.79,29.04,82.06,7.17,191.0,coriander
49.0,67.84,36.49,24.62,57.17,6.62,207.6,coriander
55.82,68.47,84.13,25.03,49.32,6.76,91.51,coriander
56.53,89.77,46.59,32.31,66.35,5.5,163.95,cumin
70.93,30.75,29.35,29.28,53.11,5.87,202.51,cumin
75.72,34.66,25.27,24.36,64.65,6.19,204.81,cumin
86.46,20.21,20.1,24.69,80.47,7.11,123.45,cumin
136.32,57.03,64.73,30.56,83.37,6.94,89.18,cumin
55.8,44.61,45.5,34.87,60.98,6.0,100.22,cumin
64.06,61.78,21.5,23.88,81.81,5.69,225.08,cumin
78.51,72.23,58.23,20.31,87.28,5.96,81.4,cumin
78.4,84.15,50.8,31.81,56.16,6.12,72.12,cumin
62.08,86.79,50.01,32.9,43.71,6.82,166.21,cumin
61.58,75.93,60.86,25.61,60.71,6.05,152.3,cumin
126.5,65.51,57.7,21.67,42.65,5.93,166.65,cumin
79.14,76.29,35.09,34.41,42.92,6.84,150.78,cumin
125.24,25.63,75.19,31.12,66.84,7.01,186.31,cumin
97.57,42.53,79.05,23.78,67.31,5.5,95.05,cumin
61.23,84.2,30.13,31.88,49.52,6.64,172.63,cumin
114.92,81.48,24.98,24.74,69.66,7.16,191.42,cumin
135.4,52.26,76.03,25.49,89.46,5.77,230.58,cumin
58.63,59.96,82.94,31.22,86.31,7.09,198.57,cumin
137.38,70.45,75.5,20.4,86.62,7.34,138.03,cumin
48.53,52.03,44.11,23.08,75.06,6.73,175.7,cumin
136.86,34.25,82.3,29.7,53.04,7.46,172.42,cumin
41.13,24.11,60.73,34.72,42.54,5.61,196.41,cumin
102.27,77.49,23.62,28.05,60.78,5.96,234.05,cumin
128.96,65.79,77.68,32.03,67.6,7.42,71.26,cumin
129.01,49.01,40.17,27.72,84.79,6.79,199.55,cumin
107.86,44.04,75.26,28.9,46.94,5.84,80.47,cumin
83.41,31.04,59.97,21.69,78.2,7.23,213.67,cumin
67.68,68.54,44.96,25.75,47.22,7.08,143.09,cumin
59.84,39.58,34.75,27.59,82.54,7.5,158.05,cumin
